MessageID,Province,City,Gender,Message,Sentiment
3399756076824868,Hǎiwài 海外,1000,0,正在看《金陵十三钗》，日本人，我CAO你妈！中国人与你们永世为敌！钓鱼岛你们别想碰！永远别想！当中国人民解放军是孬种！我发誓从现在起不再用你们的产品……——12月29日，歌手韩红在其微博发表《金陵十三钗》的观后感后，关注度迅速高涨，模仿作品纷至沓来,0.9985491922226448
3399978212712943,Jílín 吉林,1,1,征召钓鱼岛居民，需要中国国籍。,0.45059062696293584
3399991186327983,Hēilóngjiāng 黑龙江,1,1,对@凤凰卫视美女私房菜 说：邀请您回访博客（ http://t.cn/SXaR2k ）参观，冰城画家世界首创龙年爱国隐形油画《龙的圣地--钓鱼岛》。,0.9997888328409057
3400212200626360,Guǎngdōng 广东,13,1,黄子华 钓鱼岛是中国的 http://t.cn/h9f10l  （分享自 @优酷网）,0.9965720394676081
3400227119753306,Ānhuī 安徽,2,0,@钓鱼岛市市委书记 我回赠了圣诞神秘礼包给你们。一起来玩微城市吧！开始游戏http://t.cn/anlKpu,0.9999027136897705
3400256450701293,Shànghǎi 上海,15,1,【钓鱼岛之争其实就是中石油和三菱公司利益之争！！！】-----前日一位日本友人对钓鱼岛问题的阐述。 思考：国人可曾享受到中石油的福利，当你在义愤填膺的时候，那些人却在喝天价茅台，谈笑风声。何必呢？别被当枪使了！@薛蛮子,0.9988567641492323
3400364009400422,Shānxī 山西,4,1,钓鱼岛后是琉球，中国还敢说要不要？ http://t.cn/SXnKpB,0.04369156193519641
3400450510754042,Běijīng 北京,5,1,转发：《中国东海不需要划界：日本必须归还琉球与钓鱼岛》 http://t.cn/Sa67Qb,0.3502935990634556
3400470712321092,Hǎiwài 海外,1,1,2010年薄熙来在西南政法大学毕业典礼上的讲话，提到钓鱼岛，说各地老百姓的爱国是被理解的，然后提到革命前辈在艰苦的条件下奋起反抗强敌云云。他作为官方政治人物，公开执这种正面支持的态度，值得称赞。有很多地方的政府官员，晦莫如深态度暧昧，常取压制屏蔽的做法，非常愚蠢或者动机不纯。,0.9999972241488473
3400563180185731,Héběi 河北,1,1,今年中日钓鱼岛开火？香港当局阻止保钓行动_马鼎盛_凤凰博报- 博采众家之言 报闻公民心声-凤凰网 http://t.cn/SahtkD,0.9246982934763045
3400648646942418,Běijīng 北京,8,1,我特想说，要闪婚，去武当山度蜜月吗？散心又不要那么累，太有目标性的。然后吃惊的发现，钓鱼岛的地形和百度的LOGO很像。,0.9830159604711256
3400679429763920,Guǎngdōng 广东,1,1,分享图片，京东很给力，库存\钓鱼岛\都有。,0.9818058684055679
3400693262219302,Hēilóngjiāng 黑龙江,1,1,@钓鱼岛市市委书记 我回赠了圣诞神秘礼包给你们。一起来玩微城市吧！开始游戏http://t.cn/SwKPmz,0.9999027136897705
3400889107086108,Běijīng 北京,1000,1,【人民日报：中国政府捍卫钓鱼岛主权决心坚定不移】 本报北京1月3日电　外交部发言人洪磊3日在此间就日本右翼分子登上钓鱼岛一事表明严正立场。他指出，中国政府已就此向日方提出严正交涉和抗议。他说：“我愿重申，钓鱼岛及...  http://t.cn/SilJC7 ,0.5801513428442003
3401047658704925,Sìchuān 四川,6,1,钓鱼岛是我们的,0.5
3401092979418228,Shāndōng 山东,4,1,东海无需划界，日本必须归还琉球与钓鱼岛！_清水一泓的空间_百度空间 http://t.cn/SSGEkR,0.07153691227508141
3401359640554225,Fújiàn 福建,1000,1,保不住自己的工作，保不住自己的爱情，保不住自己的房子，保不住自己的家，保不住自己的权利，保不住自己的安全，保不住自己的自由，保不住自己的生活……却想保住钓鱼岛,0.7483847706381068
3401455031064973,Běijīng 北京,2,1,日外相将乘直升机俯瞰北方四岛；俄罗斯媒体报道，日本外相玄叶光一郎今日宣布，计划明日乘坐直升机，俯瞰日俄存在主权争议北方四岛（俄罗斯千岛群岛）。玄叶光一郎强调：我想亲眼目睹这些岛屿。中国杨外长什么时候坐飞机，巡航一下钓鱼岛？和南沙群岛？@,0.9999998172426695
3401571387894880,Húnán 湖南,4,1,中国就日本4人登钓鱼岛提抗议 http://t.cn/Sixmta,0.5939833785926539
3401579894219885,Qīnghǎi 青海,1000,1,华人保钓联盟成员赴钓鱼岛 http://t.cn/SiKXhv,0.99750499835565
3401634701294747,Fújiàn 福建,5,1,http://t.cn/SaZ11T实拍日本议员登钓鱼岛,0.6240664573117961
3401683171190175,Húběi 湖北,1000,0,日本说钓鱼岛是他们的、结果、海哮了,0.5708489006884775
3401695472762300,Liáoníng 辽宁,6,1,中国就日本4人登钓鱼岛提抗议 http://t.cn/Sixmta,0.5939833785926539
3401773274529939,Běijīng 北京,1000,1, 日本称中国渔政船今年首次驶入钓鱼岛海域 http://t.cn/z0gqnHe (分享自 ZAKER),0.9387065766332583
3401789317955837,Ānhuī 安徽,10,1,中国渔政船今年首次驶入钓鱼岛海域巡逻 http://t.cn/z0gqelM  （分享自 @新浪军事）日本海上保安厅1月14日清晨称，中国的一艘渔政船驶入钓鱼岛(日称“尖阁列岛”)附近海域，保安厅出动了多艘巡逻船进行拦截和监视。,0.9996031793475564
3401886390484321,Shāndōng 山东,14,1,马英九连任了，收回钓鱼岛,0.15844696711231232
3401912357565979,Shāndōng 山东,2,1,13日夜间22时半许，日本保安厅的巡逻船在钓鱼岛海域赤尾屿(日本称“大正岛”)东北71公里处发现了航行中的中国渔政船“渔政201”号。当时巡逻船向中国渔政船发出无线“警告”，要求中国渔政船不要进入所谓的“日本管辖海域”。中国渔政船回答称：“我们在我国自己管辖的海域巡逻，正在执行正当的公务,0.999931998678388
3402003420127327,Hǎiwài 海外,2,1,中国渔政船2012年首次巡航钓鱼岛！！,0.8356352701711436
3402031436702644,Fújiàn 福建,5,1,《日媒：中国渔政船惊现钓鱼岛  日本国内炸了锅》 (来自 @头条博客) http://t.cn/ammXuy,0.9640611171731355
3402067701415808,Běijīng 北京,5,0,:【我国渔政船驶入钓鱼岛海域遭日舰拦截】据环球网消息，日本海上保安厅14日清晨称，中国的一艘渔政船13日夜间驶入钓鱼岛附近海域，日本保安厅随后出动多艘巡逻船进行拦截和监视。日本海上保安厅称，“去年中国渔政船有9次进入钓鱼岛附近海域”，今年这还是首次。http://t.cn/z0gY7zr//,0.9997400230927548
3402090451351667,Guǎngdōng 广东,4,1,马英九父辈就任职国民党高层，本人又与蒋氏家族过从甚密，所以有浓厚的国民党正统观念。年轻时不仅反共，而且有非常强烈的反日情绪。在台湾大学读法律专业时就是保钓的积极分子。后来还写过钓鱼岛从法理上讲也应属台湾的论文。日本人最不喜欢的候选人当属马英九，最乐见成事的是有亲日情绪的蔡英文。,0.9999999999999318
3402094440581576,Zhèjiāng 浙江,4,1,(1/2)@新闻头条：【中国渔政船驶入钓鱼岛海域遭日舰拦截】日本海上保安厅1月14日清晨称，中国的一艘渔政船驶入钓鱼岛附近海域，保安厅出动了多艘巡逻船进行拦截和监视。中方称是执行公务，日方称是进入“日本管辖海域”。中方一贯认为，钓鱼岛是中国领土，中国政府维护主权和领土完整的意志与,0.9999933554388847
